Hotel ID,Price,Suggest Selling Price,Checkin,Checkout,Nights,Price per Night,Adults,Children,Median Price per Night,% Off from Median,Total Median Price,Resort,Stars,Distance,Xeni Link,Hotel Name,Amenities,Image URL,URL,Pass
lp406e9,"$3,015.48 ","$3,555.99 ",3/26/2026,3/30/2026,4,$753.87 ,2,0,$960.20 ,21.49%,3840.78,Jackson Hole Mountain Resort,4,5-10 min walk,0,"Hotel Terra Jackson Hole, a Noble House Resort","Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage, Spa",https://static.cupid.travel/hotels/98722030.jpg,https://booking.skizi.co/hotels/lp406e9?checkin=2026-03-26&checkout=2026-03-30,"Mountain Collective, IKON"
lp656d118e,$792.85 ,$841.48 ,2/2/2026,2/6/2026,4,$198.21 ,2,0,$252.18 ,21.40%,1008.72,Banff Sunshine,4,Shuttle,0,Hotel Canoe and Suites,"Restaurant, Pets allowed, Hot tub/Jacuzzi",https://static.cupid.travel/hotels/617478076.jpg,https://booking.skizi.co/hotels/lp656d118e?checkin=2026-02-02&checkout=2026-02-06,"Mountain Collective, IKON"
lp65583a57,"$3,738.14 ","$4,940.68 ",3/23/2026,3/27/2026,4,$934.54 ,2,0,"$1,187.43 ",21.30%,4749.72,Telluride Ski Resort,4,5-10min walk,0,Cimarron Lodge 14 by Avantstay Ski-in/ski-out Property in Complex w/ Two Hot Tubs! Permit#3601,0,https://static.cupid.travel/hotels/ex_df667877_z.jpg,https://booking.skizi.co/hotels/lp65583a57?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp65577ea3,"$1,453.91 ","$1,374.36 ",3/22/2026,3/26/2026,4,$363.48 ,2,0,$461.25 ,21.20%,1845,Niseko United,5,5-10 min walk,0,Setsu Niseko,"Restaurant, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/406306248.jpg,https://booking.skizi.co/hotels/lp65577ea3?checkin=2026-03-22&checkout=2026-03-26,"Mountain Collective, IKON"
lp65445,"$2,893.83 ","$3,139.53 ",3/27/2026,3/31/2026,4,$723.46 ,2,0,$918.05 ,21.20%,3672.2,Aspen,4,Ski in/ski out,0,"Viewline Resort Snowmass, Autograph Collection","Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage, Spa",https://static.cupid.travel/hotels/539041355.jpg,https://booking.skizi.co/hotels/lp65445?checkin=2026-03-27&checkout=2026-03-31,IKON
lp235ee0,"$1,099.67 ","$1,065.44 ",3/1/2026,3/6/2026,5,$219.93 ,2,0,$279.02 ,21.18%,1395.1,Whistler Blackcomb,0,5-10 min walk,0,Marquise Condos by Whistler Retreats,"Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/219279942.jpg,https://booking.skizi.co/hotels/lp235ee0?checkin=2026-03-01&checkout=2026-03-06,EPIC
lp656c8cf2,"$2,636.66 ","$2,544.63 ",3/26/2026,3/31/2026,5,$527.33 ,2,0,$668.74 ,21.15%,3343.675,Park City,3,5-10 min walk,0,Tobelmann's Top,0,https://static.cupid.travel/hotels/ex_c1e99a64_z.jpg,https://booking.skizi.co/hotels/lp656c8cf2?checkin=2026-03-26&checkout=2026-03-31,EPIC
lp20bac,"$2,893.30 ","$3,477.41 ",2/22/2026,2/27/2026,5,$578.66 ,2,0,$733.52 ,21.11%,3667.6,Vail,4,5-10 min walk,0,"Lodge at Vail, A RockResort","Restaurant, Hot tub/Jacuzzi, Massage, Ski storage, Spa",https://static.cupid.travel/hotels/124417173.jpg,https://booking.skizi.co/hotels/lp20bac?checkin=2026-02-22&checkout=2026-02-27,EPIC
lp655838ea,"$4,785.85 ","$5,882.99 ",3/1/2026,3/6/2026,5,$957.17 ,2,0,"$1,212.18 ",21.04%,6060.875,Breckenridge Ski Resort,4,Slopeside,0,Rocker by Avantstay Gorgeous Ski-in Ski-out Cabin in Heart of Breck,0,https://static.cupid.travel/hotels/ex_0baf6479_z.jpg,https://booking.skizi.co/hotels/lp655838ea?checkin=2026-03-01&checkout=2026-03-06,EPIC
lp32692,"$2,314.80 ","$2,511.35 ",2/8/2026,2/13/2026,5,$462.96 ,2,0,$585.72 ,20.96%,2928.6,Whistler Blackcomb,5,Slopeside,0,"The Westin Resort & Spa, Whistler","Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage, Spa",https://static.cupid.travel/hotels/346920209.jpg,https://booking.skizi.co/hotels/lp32692?checkin=2026-02-08&checkout=2026-02-13,EPIC
lp2e67d,"$2,462.16 ","$2,610.83 ",2/8/2026,2/13/2026,5,$492.43 ,2,0,$622.87 ,20.94%,3114.35,Aspen,4,5-10 min walk,0,Stonebridge Inn,"Restaurant, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/607482784.jpg,https://booking.skizi.co/hotels/lp2e67d?checkin=2026-02-08&checkout=2026-02-13,IKON
lp37434,$979.11 ,$925.54 ,2/1/2026,2/6/2026,5,$195.82 ,2,0,$247.63 ,20.92%,1238.15,Banff Sunshine,4,Ski in/Ski Out,0,Sunshine Mountain Lodge,"Restaurant, Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/91777558.jpg,https://booking.skizi.co/hotels/lp37434?checkin=2026-02-01&checkout=2026-02-06,"Mountain Collective, IKON"
lp65584fae,"$4,381.25 ","$5,418.71 ",2/1/2026,2/6/2026,5,$876.25 ,2,0,"$1,107.67 ",20.89%,5538.35,Telluride Ski Resort,4,Slopeside,0,Westermere 311 - 2 by Avantstay Just Steps From Ski Area w/ Great Views!,0,https://static.cupid.travel/hotels/ex_e81c2ad2_z.jpg,https://booking.skizi.co/hotels/lp65584fae?checkin=2026-02-01&checkout=2026-02-06,EPIC
lp6557eb58,"$6,431.42 ","$6,910.74 ",2/8/2026,2/12/2026,4,"$1,607.86 ",2,0,"$2,029.79 ",20.79%,8119.16,Park City,4,Slopeside,0,Lift Lodge 2 Bedrooms LLC103 by KBM,0,https://snaphotelapi.com/hotels/ex_205e49ff_z.jpg,https://booking.skizi.co/hotels/lp6557eb58?checkin=2026-02-08&checkout=2026-02-12,EPIC
lp65584daf,"$2,444.96 ","$2,963.94 ",3/1/2026,3/6/2026,5,$488.99 ,2,0,$616.95 ,20.74%,3084.75,Northstar,4,5-10 min walk,0,Arroyo by Avantstay Peaceful Mountain Townhouse w/ Large Private Balcony,0,https://snaphotelapi.com/hotels/ex_b593c033_z.jpg,https://booking.skizi.co/hotels/lp65584daf?checkin=2026-03-01&checkout=2026-03-06,EPIC
lp35791,"$1,484.36 ","$1,610.39 ",3/27/2026,3/31/2026,4,$371.09 ,2,0,$468.08 ,20.72%,1872.32,Whistler Blackcomb,4,Ski in/Ski Out,0,Blackcomb Springs Suites by CLIQUE,"Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/257246177.jpg,https://booking.skizi.co/hotels/lp35791?checkin=2026-03-27&checkout=2026-03-31,EPIC
lp42de0,"$1,388.40 ","$1,618.93 ",2/2/2026,2/6/2026,4,$347.10 ,2,0,$437.05 ,20.58%,1748.2,Whistler Blackcomb,4,Slopeside,0,Evolution Whistler,"Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/535832394.jpg,https://booking.skizi.co/hotels/lp42de0?checkin=2026-02-02&checkout=2026-02-06,EPIC
lp655837e2,"$4,698.22 ","$6,320.44 ",3/23/2026,3/27/2026,4,"$1,174.56 ",2,0,"$1,478.01 ",20.53%,5912.04,Telluride Ski Resort,4,5-10min walk,0,New San Juan 303 by Avantstay Modern Penthouse w/ Deck Overlooking Main Street,0,https://static.cupid.travel/hotels/ex_740c32bf_z.jpg,https://booking.skizi.co/hotels/lp655837e2?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp6557b603,"$2,303.14 ","$2,198.86 ",2/2/2026,2/6/2026,4,$575.79 ,2,0,$723.52 ,20.42%,2894.08,Whistler Blackcomb,0,Drive <10mins,0,Greyhawk by Whistler Premier,Hot tub/Jacuzzi,https://static.cupid.travel/hotels/340568604.jpg,https://booking.skizi.co/hotels/lp6557b603?checkin=2026-02-02&checkout=2026-02-06,EPIC
lp6556bec4,$936.46 ,"$1,015.98 ",3/22/2026,3/26/2026,4,$234.12 ,2,0,$293.64 ,20.27%,1174.54,Park City,4,5-10 min walk,0,YOTELPAD Park City,"Fitness center, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/360931110.jpg,https://booking.skizi.co/hotels/lp6556bec4?checkin=2026-03-22&checkout=2026-03-26,EPIC
lp3e1c4,"$1,784.74 ","$1,769.59 ",2/1/2026,2/5/2026,4,$446.19 ,2,0,$559.57 ,20.26%,2238.28,Solitude Mountain Resort,4,Ski in/Ski out,0,The Inn at Solitude,"Spa, Ski storage",https://static.cupid.travel/hotels/ex_a857318f_z.jpg,https://booking.skizi.co/hotels/lp3e1c4?checkin=2026-02-01&checkout=2026-02-05,IKON
lp655852e5,"$2,216.58 ","$2,898.29 ",3/23/2026,3/27/2026,4,$554.15 ,2,0,$694.85 ,20.25%,2779.38,Telluride Ski Resort,3,5-10min walk,0,Cimarron Lodge 7 by Avantstay Ski-in/ski-out Property in Complex w/ Two Hot Tubs!,0,https://static.cupid.travel/hotels/ex_c4bba0fb_z.jpg,https://booking.skizi.co/hotels/lp655852e5?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp65583a69,"$8,737.53 ","$11,128.00 ",2/7/2026,2/12/2026,5,"$1,747.51 ",2,0,"$2,191.16 ",20.25%,10955.8,Breckenridge Ski Resort,4,Slopeside,0,Twin Chutes by Avantstay Beautiful Ski in Ski out Condo w/ Access to Hot Tub & Gym,0,https://static.cupid.travel/hotels/ex_744ad71a_z.jpg,https://booking.skizi.co/hotels/lp65583a69?checkin=2026-02-07&checkout=2026-02-12,EPIC
lp6556db48,"$3,306.80 ","$3,291.21 ",3/22/2026,3/27/2026,5,$661.36 ,2,0,$829.02 ,20.22%,4145.075,Northstar,4,5-10 min walk,0,Silver Tree Sanctuary,0,https://snaphotelapi.com/hotels/ex_cd769c4c_z.jpg,https://booking.skizi.co/hotels/lp6556db48?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp655838a3,"$1,575.72 ","$2,078.16 ",3/23/2026,3/27/2026,4,$393.93 ,2,0,$493.70 ,20.21%,1974.8,Telluride Ski Resort,3,Slopeside,0,Etta Place 1 by Avantstay Ski In/ Ski Out Unit w/ Views of the Slopes!,0,https://static.cupid.travel/hotels/ex_650ba09b_z.jpg,https://booking.skizi.co/hotels/lp655838a3?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp65563b2c,"$2,820.00 ","$2,665.70 ",2/1/2026,2/6/2026,5,$564.00 ,2,0,$706.07 ,20.12%,3530.35,Whistler Blackcomb,0,Shuttle,0,Stoney Creek Northstar by Whistler Premier,Hot tub/Jacuzzi,https://static.cupid.travel/hotels/299051252.jpg,https://booking.skizi.co/hotels/lp65563b2c?checkin=2026-02-01&checkout=2026-02-06,EPIC
lp32bc5,"$2,937.06 ","$3,635.31 ",2/1/2026,2/5/2026,4,$734.27 ,2,0,$918.86 ,20.09%,3675.44,Vail,4,5-10 min walk,0,Vail's Mountain Haus,Ski storage,https://static.cupid.travel/hotels/ex_fbe1c88a_z.jpg,https://booking.skizi.co/hotels/lp32bc5?checkin=2026-02-01&checkout=2026-02-05,EPIC
lp65585233,"$4,098.41 ","$5,378.20 ",3/23/2026,3/27/2026,4,"$1,024.60 ",2,0,"$1,281.20 ",20.03%,5124.8,Telluride Ski Resort,4,5-10min walk,0,Smuggler F by Avantstay Gorgeous Condo Close To Lift 7,0,https://static.cupid.travel/hotels/ex_68b15b5a_z.jpg,https://booking.skizi.co/hotels/lp65585233?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp38591,"$3,230.97 ","$3,386.43 ",3/10/2026,3/15/2026,5,$646.19 ,2,0,$807.88 ,20.01%,4039.4,Vail,3,5-10 min walk,0,Antlers at Vail Resort,"Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/82262119.jpg,https://booking.skizi.co/hotels/lp38591?checkin=2026-03-10&checkout=2026-03-15,EPIC
lp65571c8b,"$6,622.32 ","$7,340.78 ",3/27/2026,3/31/2026,4,"$1,655.58 ",2,0,"$2,069.81 ",20.01%,8279.24,Big Sky Resort,5,Ski in/Ski out,https://members.skizi.co/url/eb08ca95-3639-427e-930b-324097a6286c?isPermanentLink=true,Montage Big Sky,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage, Spa",https://static.cupid.travel/hotels/501090769.jpg,https://booking.skizi.co/hotels/lp65571c8b?checkin=2026-03-27&checkout=2026-03-31,"Mountain Collective, IKON"
lp65584fc8,"$6,147.32 ","$8,026.32 ",3/23/2026,3/27/2026,4,"$1,536.83 ",2,0,"$1,919.78 ",19.95%,7679.12,Telluride Ski Resort,4,Drive <10mins,0,Adams Ranch Retreat by Avantstay Free Shuttle 2 Mountain Village & Telluride Ski Resort!,0,https://static.cupid.travel/hotels/ex_e2d5ee04_z.jpg,https://booking.skizi.co/hotels/lp65584fc8?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp33a8e,"$1,142.24 ","$1,169.19 ",3/22/2026,3/26/2026,4,$285.56 ,2,0,$355.87 ,19.76%,1423.46,Breckenridge Ski Resort,4,Slopeside,0,Beaver Run Resort & Conference Center,"Spa, Ski storage",https://static.cupid.travel/hotels/ex_2f0c8ade_z.jpg,https://booking.skizi.co/hotels/lp33a8e?checkin=2026-03-22&checkout=2026-03-26,EPIC
lp65584dbb,"$8,419.95 ","$10,556.73 ",2/1/2026,2/5/2026,4,"$2,104.99 ",2,0,"$2,622.33 ",19.73%,10489.32,Telluride Ski Resort,4,5-10min walk,0,Legacy House by Avantstay Beautiful 4bdr Home in Great Location w/ Hot Tub,0,https://static.cupid.travel/hotels/ex_68871a7c_z.jpg,https://booking.skizi.co/hotels/lp65584dbb?checkin=2026-02-01&checkout=2026-02-05,EPIC
lp65584fc6,"$5,728.88 ","$7,588.07 ",3/22/2026,3/27/2026,5,"$1,145.78 ",2,0,"$1,427.02 ",19.71%,7135.1,Palisades Tahoe,4,Ski in/Ski out,0,Mt. Jola by Avantstay A 5-minute Walk Away to Palisades and Lifts,0,https://snaphotelapi.com/hotels/ex_ca501a56_z.jpg,https://booking.skizi.co/hotels/lp65584fc6?checkin=2026-03-22&checkout=2026-03-27,IKON
lp35358,$830.72 ,"$1,055.64 ",2/8/2026,2/12/2026,4,$207.68 ,2,0,$258.35 ,19.61%,1033.4,Mammoth Mountain,4,Slopeside,0,Juniper Springs Resort,"Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/103047253.jpg,https://booking.skizi.co/hotels/lp35358?checkin=2026-02-08&checkout=2026-02-12,IKON
lp5f9c3,"$1,844.62 ","$1,950.77 ",2/8/2026,2/13/2026,5,$368.92 ,2,0,$458.72 ,19.58%,2293.6,Beaver Creek,0,5-10 min walk,0,Seasons at Avon,Ski storage,https://static.cupid.travel/hotels/295016071.jpg,https://booking.skizi.co/hotels/lp5f9c3?checkin=2026-02-08&checkout=2026-02-13,EPIC
lp656c10b9,"$1,859.81 ","$2,466.88 ",3/23/2026,3/27/2026,4,$464.95 ,2,0,$578.05 ,19.57%,2312.18,Telluride Ski Resort,3,5-10min walk,0,Viking Lodge 209 by Avantstay Great Ski Access w/ Communal Pool & Hot Tub,0,https://static.cupid.travel/hotels/ex_e2816fb1_z.jpg,https://booking.skizi.co/hotels/lp656c10b9?checkin=2026-03-23&checkout=2026-03-27,EPIC
lpcd512,"$5,470.43 ","$5,934.91 ",2/8/2026,2/12/2026,4,"$1,367.61 ",2,0,"$1,695.22 ",19.33%,6780.88,Keystone,0,5-10 min walk,0,River Run Townhomes by Keystone Resort,"Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/550880594.jpg,https://booking.skizi.co/hotels/lpcd512?checkin=2026-02-08&checkout=2026-02-12,EPIC
lpa088a,"$9,015.02 ","$9,891.01 ",2/1/2026,2/5/2026,4,"$2,253.76 ",2,0,"$2,793.11 ",19.31%,11172.44,Aspen,4,Slopeside,0,Alpenblick by Frias Properties,0,https://static.cupid.travel/hotels/ex_6be3ce2a_z.jpg,https://booking.skizi.co/hotels/lpa088a?checkin=2026-02-01&checkout=2026-02-05,IKON
lp4c960,"$1,877.23 ","$2,082.67 ",2/1/2026,2/5/2026,4,$469.31 ,2,0,$581.50 ,19.29%,2326,Beaver Creek,4,Slopeside,0,"The Westin Riverfront Mountain Villas, Beaver Creek Mountain","Restaurant, Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/460211335.jpg,https://booking.skizi.co/hotels/lp4c960?checkin=2026-02-01&checkout=2026-02-05,EPIC
lp58031,"$1,605.38 ","$1,532.69 ",2/1/2026,2/5/2026,4,$401.35 ,2,0,$497.19 ,19.28%,1988.76,Whistler Blackcomb,3,5-10 min walk,0,The Marquise at Whistler Premier,Ski storage,https://static.cupid.travel/hotels/ex_fc316b8d_z.jpg,https://booking.skizi.co/hotels/lp58031?checkin=2026-02-01&checkout=2026-02-05,EPIC
lp53821,"$8,259.77 ","$8,010.42 ",2/5/2026,2/9/2026,4,"$2,064.94 ",2,0,"$2,557.84 ",19.27%,10231.36,Deer Valley Resort,5,Ski in/Ski out,0,Montage Deer Valley,"Fitness center, Restaurant, Pets allowed, Bar, Hot tub/Jacuzzi, Massage, Spa, Ski storage",https://static.cupid.travel/hotels/151467305.jpg,https://booking.skizi.co/hotels/lp53821?checkin=2026-02-05&checkout=2026-02-09,IKON
lp65584fac,"$4,890.99 ","$6,016.85 ",2/1/2026,2/6/2026,5,$978.20 ,2,0,"$1,209.84 ",19.15%,6049.2,Telluride Ski Resort,4,5-10min walk,0,Westermere 311 by Avantstay Gorgeous Condo In Great Location!,0,https://static.cupid.travel/hotels/ex_f0d78628_z.jpg,https://booking.skizi.co/hotels/lp65584fac?checkin=2026-02-01&checkout=2026-02-06,EPIC
lpaccb7,"$5,489.90 ","$6,049.26 ",3/27/2026,3/31/2026,4,"$1,372.48 ",2,0,"$1,697.28 ",19.14%,6789.12,Deer Valley Resort,5,Slopeside,0,"Goldener Hirsch, Auberge Resorts Collection",Ski storage,https://static.cupid.travel/hotels/ex_eaa541c8_z.jpg,https://booking.skizi.co/hotels/lpaccb7?checkin=2026-03-27&checkout=2026-03-31,IKON
lp65585009,"$1,662.42 ","$2,020.01 ",3/1/2026,3/6/2026,5,$332.48 ,2,0,$411.15 ,19.13%,2055.75,Northstar,4,5-10 min walk,0,Sockeye by Avantstay Modern 2 BR Condo w/ Access to Northstar Resort Community,0,https://snaphotelapi.com/hotels/ex_028cb306_z.jpg,https://booking.skizi.co/hotels/lp65585009?checkin=2026-03-01&checkout=2026-03-06,EPIC
lp655852a6,"$2,773.81 ","$3,485.59 ",2/1/2026,2/5/2026,4,$693.45 ,2,0,$857.14 ,19.10%,3428.56,Telluride Ski Resort,4,5-10min walk,0,"Ghostriders 5 by Avantstay 2 Bedroom Condo Near Main Street, Hiking & Skiing STR Permit #3571",0,https://static.cupid.travel/hotels/ex_d578ff3e_z.jpg,https://booking.skizi.co/hotels/lp655852a6?checkin=2026-02-01&checkout=2026-02-05,EPIC
lp3f7d0,"$3,236.38 ","$3,550.86 ",3/22/2026,3/26/2026,4,$809.10 ,2,0,$999.74 ,19.07%,3998.96,Sundance,5,Slopeside,0,Sundance Mountain Resort,"Fitness center, Restaurant, Pets allowed, Bar, Massage, Spa, Ski storage",https://static.cupid.travel/hotels/hd/127799339.jpg,https://booking.skizi.co/hotels/lp3f7d0?checkin=2026-03-22&checkout=2026-03-26,No Pass
lp6558511f,"$2,789.70 ","$3,684.51 ",3/23/2026,3/27/2026,4,$697.43 ,2,0,$860.95 ,18.99%,3443.78,Telluride Ski Resort,4,5-10min walk,0,Etta Place Too 103 by Avantstay Close to Town & The Slopes! In Complex w/ Communal Pool & Hot Tub,0,https://static.cupid.travel/hotels/ex_3863d7b6_z.jpg,https://booking.skizi.co/hotels/lp6558511f?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp35319,"$1,034.44 ","$1,165.21 ",2/1/2026,2/5/2026,4,$258.61 ,2,0,$319.19 ,18.98%,1276.76,Beaver Creek,3,5-10 min walk,0,The Christie Lodge – All Suite Property Vail Valley/Beaver Creek,"Restaurant, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/237546128.jpg,https://booking.skizi.co/hotels/lp35319?checkin=2026-02-01&checkout=2026-02-05,EPIC
lp895d3,$552.69 ,"$2,521.00 ",2/1/2026,2/5/2026,4,$138.17 ,2,0,$170.45 ,18.94%,681.8,Heavenly,3,5-10 min walk,0,The Coachman Hotel,"Fitness center, Restaurant, Pets allowed, Bar, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/63505742.jpg,https://booking.skizi.co/hotels/lp895d3?checkin=2026-02-01&checkout=2026-02-05,EPIC
lpdd851,"$1,398.22 ","$1,400.86 ",2/21/2026,2/25/2026,4,$349.56 ,2,0,$431.15 ,18.92%,1724.6,Breckenridge Ski Resort,0,5-10 min walk,0,Grand Timber Lodge,"Fitness center, Restaurant, Bar, Hot tub/Jacuzzi",https://static.cupid.travel/hotels/332349699.jpg,https://booking.skizi.co/hotels/lpdd851?checkin=2026-02-21&checkout=2026-02-25,EPIC
lp65583a6a,"$2,320.41 ","$2,999.03 ",3/23/2026,3/27/2026,4,$580.10 ,2,0,$715.20 ,18.89%,2860.78,Telluride Ski Resort,4,5-10min walk,0,Plunge E by Avantstay Gorgeous Townhouse in DT Telluride!,0,https://static.cupid.travel/hotels/ex_801c2b79_z.jpg,https://booking.skizi.co/hotels/lp65583a6a?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp65584fe6,"$1,640.23 ","$2,132.30 ",3/23/2026,3/27/2026,4,$410.06 ,2,0,$505.53 ,18.88%,2022.1,Telluride Ski Resort,4,5-10min walk,0,Telluride Lodge 312 by Avantstay Close to Slopes & Town!,0,https://static.cupid.travel/hotels/ex_151ed06c_z.jpg,https://booking.skizi.co/hotels/lp65584fe6?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp38c2e,"$2,985.33 ","$3,238.81 ",2/8/2026,2/13/2026,5,$597.07 ,2,0,$735.85 ,18.86%,3679.225,Aspen,3,Slopeside,0,Aspenwood - CoralTree Residence Collection,Hot tub/Jacuzzi,https://static.cupid.travel/hotels/227827546.jpg,https://booking.skizi.co/hotels/lp38c2e?checkin=2026-02-08&checkout=2026-02-13,IKON
lp35858,"$3,204.72 ","$3,455.67 ",3/27/2026,3/31/2026,4,$801.18 ,2,0,$987.23 ,18.85%,3948.92,Jackson Hole Mountain Resort,4,Slopeside,0,"Teton Mountain Lodge and Spa, a Noble House Resort","Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage, Spa",https://static.cupid.travel/hotels/49624095.jpg,https://booking.skizi.co/hotels/lp35858?checkin=2026-03-27&checkout=2026-03-31,"Mountain Collective, IKON"
lp522f9,$826.47 ,$902.88 ,3/16/2026,3/20/2026,4,$206.62 ,2,0,$254.59 ,18.84%,1018.34,Banff Sunshine,3,Shuttle,0,Peaks Hotel and Suites,Ski storage,https://static.cupid.travel/hotels/415500305.jpg,https://booking.skizi.co/hotels/lp522f9?checkin=2026-03-16&checkout=2026-03-20,"Mountain Collective, IKON"
lp6558533b,"$3,978.13 ","$5,212.87 ",3/23/2026,3/27/2026,4,$994.53 ,2,0,"$1,224.73 ",18.80%,4898.92,Telluride Ski Resort,4,5-10min walk,0,Sugarloaf by Avantstay Telluride Home In Great Location Near the Slopes!,0,https://static.cupid.travel/hotels/ex_7db247b6_z.jpg,https://booking.skizi.co/hotels/lp6558533b?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp65585721,"$2,723.53 ","$3,548.30 ",3/23/2026,3/27/2026,4,$680.88 ,2,0,$837.72 ,18.72%,3350.86,Telluride Ski Resort,3,5-10min walk,0,Telluride Lodge 405 by Avantstay Close to Slopes & Town!,0,https://static.cupid.travel/hotels/ex_0cefa189_z.jpg,https://booking.skizi.co/hotels/lp65585721?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp30901,"$2,156.10 ","$2,339.17 ",3/26/2026,3/30/2026,4,$539.03 ,2,0,$662.51 ,18.64%,2650.04,Breckenridge Ski Resort,3,5-10 min walk,0,Marriott's Mountain Valley Lodge at Breckenridge,"Fitness center, Hot tub/Jacuzzi, Ski storage",https://snaphotelapi.com/hotels/448698339.jpg,https://booking.skizi.co/hotels/lp30901?checkin=2026-03-26&checkout=2026-03-30,EPIC
lp6557eaf6,"$13,121.18 ","$14,111.47 ",2/2/2026,2/6/2026,4,"$3,280.30 ",2,0,"$4,024.22 ",18.49%,16096.88,Deer Valley Resort,0,5-10 min walk,0,KBM Resorts - Easy walk to Deer Valley Slopes newly remodeled,Hot tub/Jacuzzi,https://static.cupid.travel/hotels/hd/572846495.jpg,https://booking.skizi.co/hotels/lp6557eaf6?checkin=2026-02-02&checkout=2026-02-06,IKON
lp656c10b8,"$2,501.12 ","$3,289.21 ",3/23/2026,3/27/2026,4,$625.28 ,2,0,$766.24 ,18.40%,3064.96,Telluride Ski Resort,3,5-10min walk,0,Viking Lodge 319 by Avantstay Great Ski Access w/ Communal Pool & Hot Tub,0,https://static.cupid.travel/hotels/ex_a1a885b9_z.jpg,https://booking.skizi.co/hotels/lp656c10b8?checkin=2026-03-23&checkout=2026-03-27,EPIC
lpdcb30,"$3,714.50 ","$3,514.76 ",2/1/2026,2/6/2026,5,$742.90 ,2,0,$910.09 ,18.37%,4550.45,Breckenridge Ski Resort,4,5-10 min walk,0,Wellington #3 (Townhome with Private Hot Tub),0,https://static.cupid.travel/hotels/hd/ex_09e601b6_z.jpg,https://booking.skizi.co/hotels/lpdcb30?checkin=2026-02-01&checkout=2026-02-06,EPIC
lp681b3,"$2,085.82 ","$1,971.70 ",3/15/2026,3/20/2026,5,$417.16 ,2,0,$510.69 ,18.31%,2553.425,Niseko United,4,<5 min walk to lifts,0,"Chalet Ivy Hirafu, Niseko","Restaurant, Massage, Ski storage",https://static.cupid.travel/hotels/557238830.jpg,https://booking.skizi.co/hotels/lp681b3?checkin=2026-03-15&checkout=2026-03-20,"Mountain Collective, IKON"
lp65583a45,"$3,810.19 ","$5,053.89 ",3/23/2026,3/27/2026,4,$952.55 ,2,0,"$1,164.93 ",18.23%,4659.72,Telluride Ski Resort,4,5-10min walk,0,Owl Meadows 24 by Avantstay Walking Distance to Town & Slopes!,0,https://static.cupid.travel/hotels/ex_3ec7d924_z.jpg,https://booking.skizi.co/hotels/lp65583a45?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp656da730,"$2,216.98 ","$2,271.37 ",2/1/2026,2/5/2026,4,$554.25 ,2,0,$677.16 ,18.15%,2708.64,Heavenly,5,5-10 min walk,0,Desolation Hotel,"Fitness center, Restaurant, Pets allowed, Bar, Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/386431999.jpg,https://booking.skizi.co/hotels/lp656da730?checkin=2026-02-01&checkout=2026-02-05,EPIC
lp3a3fe,$445.28 ,$621.71 ,2/1/2026,2/5/2026,4,$111.32 ,2,0,$135.98 ,18.14%,543.92,Banff Sunshine,3,Shuttle,0,Bow View Lodge,"Restaurant, Ski storage",https://static.cupid.travel/hotels/421771990.jpg,https://booking.skizi.co/hotels/lp3a3fe?checkin=2026-02-01&checkout=2026-02-05,"Mountain Collective, IKON"
